CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
United States,USA,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,2009,21.049733326783898
United States,USA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,2009,84.0
United States,USA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,2009,62.0
United States,USA,Unemployment with primary education (% of total unemployment),SL.UEM.PRIM.ZS,2009,17.3999996185303
United States,USA,Unemployment with secondary education (% of total unemployment),SL.UEM.SECO.ZS,2009,66.599998474121
United States,USA,Unemployment with tertiary education (% of total unemployment),SL.UEM.TERT.ZS,2009,16.0
United States,USA,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,2009,8.10000038146973
United States,USA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2009,8.10000038146973
United States,USA,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,2009,10.3999996185303
United States,USA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,2009,10.3000001907349
United States,USA,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,2009,9.39999961853027
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2009,9.30000019073486
United States,USA,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.FE.ZS,2009,15.1000003814697
United States,USA,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,2009,14.8999996185303
United States,USA,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.MA.ZS,2009,20.2999992370605
United States,USA,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,2009,20.1000003814697
United States,USA,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",SL.UEM.1524.ZS,2009,17.8999996185303
United States,USA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,2009,17.6000003814697
United States,USA,Urban population,SP.URB.TOTL,2009,247276259.0
United States,USA,Urban population (% of total),SP.URB.TOTL.IN.ZS,2009,80.606
United States,USA,Urban population growth (annual %),SP.URB.GROW,2009,1.0852902942882199
United States,USA,"Wage and salaried workers, female (% of females employed)",SL.EMP.WORK.FE.ZS,2009,94.3000030517578
United States,USA,"Wage and salaried workers, total (% of total employed)",SL.EMP.WORK.ZS,2009,92.9000015258789
United States,USA,"Wage and salary workers, male (% of males employed)",SL.EMP.WORK.MA.ZS,2009,91.599998474121
United States,USA,Wholesale price index (2010 = 100),FP.WPI.TOTL,2009,93.59888127029949
CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
United States,USA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2010,100.0
United States,USA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,2010,100.0
United States,USA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,2010,100.0
United States,USA,Access to non-solid fuel (% of population),EG.NSF.ACCS.ZS,2010,100.0
United States,USA,"Access to non-solid fuel, rural (% of rural population)",EG.NSF.ACCS.RU.ZS,2010,100.0
United States,USA,"Access to non-solid fuel, urban (% of urban population)",EG.NSF.ACCS.UR.ZS,2010,100.0
United States,USA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,2010,93.7176132202148
United States,USA,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,2010,93.9584197998047
United States,USA,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,2010,93.48709106445308
United States,USA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2010,3.30671224527764
United States,USA,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,2010,11425614691189.2
United States,USA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,2010,12619035333456.9
United States,USA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,2010,2.44661248368314
United States,USA,Adjusted net national income per capita (constant 2005 US$),NY.ADJ.NNTY.PC.KD,2010,36934.6157742474
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2010,40792.4854880934
United States,USA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,2010,2.9506927851778
United States,USA,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,2010,446177206739.521
United States,USA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,2010,2.78347137397214
United States,USA,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,2010,420891489929.701
United States,USA,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,2010,0.336167595606551
United States,USA,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,2010,50832238299.2622
United States,USA,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,2010,15.7501979517614
United States,USA,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,2010,2381603182483.8
United States,USA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,2010,4.82302287255458
United States,USA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,2010,729294111581.85
United States,USA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,2010,0.717384932199548
United States,USA,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,2010,108476492982.82599
United States,USA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,2010,15.01064737
United States,USA,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,2010,0.0792600477243174
United States,USA,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,2010,11984991076.4418
United States,USA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,2010,0.7966449799238651
United States,USA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,2010,0.0
United States,USA,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,2010,0.0
United States,USA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,2010,-0.739517511846359
United States,USA,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,2010,-111823182483.8
United States,USA,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,2010,0.167221411205666
United States,USA,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,2010,25285716809.8199
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,2010,33.8814
United States,USA,Age dependency ratio (% of working-age population),SP.POP.DPND,2010,48.734013177242495
United States,USA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,2010,19.3539101301072
United States,USA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,2010,29.3801030471353
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,2010,44.64933281734079
United States,USA,Agricultural land (sq. km),AG.LND.AGRI.K2,2010,4084262.0
United States,USA,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,2010,37.2792712470513
United States,USA,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,2010,195599.9
United States,USA,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,2010,58.5889332482686
United States,USA,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,2010,178158.4
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,2010,2.6322307191952796
United States,USA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,2010,0.9565799997742191
United States,USA,Agriculture value added per worker (constant 2005 US$),EA.PRD.AGRI.KD,2010,62882.8566308813
United States,USA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,2010,1.16336446820417
United States,USA,"Agriculture, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,2010,1.84403559924591
United States,USA,"Agriculture, value added (constant 2005 US$)",NV.AGR.TOTL.KD,2010,157773087286.88098
United States,USA,"Agriculture, value added (constant LCU)",NV.AGR.TOTL.KN,2010,162442000000.0
United States,USA,"Agriculture, value added (current LCU)",NV.AGR.TOTL.CN,2010,162442000000.0
United States,USA,"Agriculture, value added (current US$)",NV.AGR.TOTL.CD,2010,162442000000.0
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,2010,39353.2561
United States,USA,"Air transport, passengers carried",IS.AIR.PSGR,2010,720497000.0
United States,USA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,2010,10095197.0
United States,USA,"All education staff compensation, primary (% of total expenditure in primary public institutions)",SE.XPD.MPRM.ZS,2010,73.6161727905273
United States,USA,"All education staff compensation, secondary (% of total expenditure in secondary public institutions)",SE.XPD.MSEC.ZS,2010,73.6161727905273
United States,USA,"All education staff compensation, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.MTER.ZS,2010,59.3862113952637
United States,USA,"All education staff compensation, total (% of total expenditure in public institutions)",SE.XPD.MTOT.ZS,2010,69.4044723510742
United States,USA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,2010,11.718935649212598
United States,USA,Arable land (% of land area),AG.LND.ARBL.ZS,2010,17.0459211449786
United States,USA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,2010,0.504049404937445
United States,USA,Arable land (hectares),AG.LND.ARBL.HA,2010,155926200.0
United States,USA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,2010,0.99561695390556
United States,USA,"Armed forces personnel, total",MS.MIL.TOTL.P1,2010,1569417.0
United States,USA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,2010,8169000000.0
United States,USA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,2010,1113000000.0
United States,USA,Bank capital to assets ratio (%),FB.BNK.CAPA.ZS,2010,12.7393075429443
United States,USA,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2010,4.4
United States,USA,"Binding coverage, all products (%)",TM.TAX.MRCH.BC.ZS,2010,99.98
United States,USA,"Binding coverage, manufactured products (%)",TM.TAX.MANF.BC.ZS,2010,100.0
United States,USA,"Binding coverage, primary products (%)",TM.TAX.TCOM.BC.ZS,2010,99.91
United States,USA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,2010,13.0
United States,USA,"Bound rate, simple mean, all products (%)",TM.TAX.MRCH.BR.ZS,2010,3.67
United States,USA,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,2010,3.56
United States,USA,"Bound rate, simple mean, primary products (%)",TM.TAX.TCOM.BR.ZS,2010,4.18
United States,USA,"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)",IQ.WEF.CUST.XQ,2010,4.47982382
United States,USA,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,2010,-10.130060920698801
United States,USA,Cash surplus/deficit (current LCU),GC.BAL.CASH.CN,2010,-1515900000000.0
United States,USA,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,2010,85.55053295921809
United States,USA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,2010,12802100000000.0
United States,USA,Cereal production (metric tons),AG.PRD.CREL.MT,2010,401669955.0
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,2010,6987.616
United States,USA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2010,61529100000.0
United States,USA,Changes in inventories (current LCU),NE.GDI.STKB.CN,2010,61529100000.0
United States,USA,Changes in inventories (current US$),NE.GDI.STKB.CD,2010,61529100000.0
United States,USA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,2010,32551000000.0
United States,USA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,2010,107522000000.0
United States,USA,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,2010,0.39773265335071206
United States,USA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,2010,0.35413814896349
United States,USA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,2010,0.361449782456624
United States,USA,CO2 emissions (kt),EN.ATM.CO2E.KT,2010,5408869.004
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2010,17.4847921827813
United States,USA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,2010,48.1091329871719
United States,USA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,2010,23.820348580214898
United States,USA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,2010,1288411.451
United States,USA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,2010,40.0505894189335
United States,USA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2010,2166283.917
United States,USA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,2010,10.4045593074806
United States,USA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,2010,0.936404809899875
United States,USA,CO2 emissions from residential buildings and commercial and public services (% of total fuel combustion),EN.CO2.BLDG.ZS,2010,9.98002631220127
United States,USA,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,2010,35.34411923428421
United States,USA,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,2010,1911717.11
United States,USA,CO2 emissions from transport (% of total fuel combustion),EN.CO2.TRAN.ZS,2010,30.569876583246398
United States,USA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2010,2.44149429920114
United States,USA,Coal rents (% of GDP),NY.GDP.COAL.RT.ZS,2010,0.17155119969004
United States,USA,Combustible renewables and waste (% of total energy),EG.USE.CRNW.ZS,2010,4.03572947170201
United States,USA,"Commercial bank branches (per 100,000 adults)",FB.CBK.BRCH.P5,2010,35.254330695751904
United States,USA,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,2010,542856000000.0
United States,USA,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,2010,377351000000.0
United States,USA,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,2010,48.5894591092255
United States,USA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,2010,42.9341014534181
United States,USA,Compensation of employees (% of expense),GC.XPN.COMP.ZS,2010,10.1894878149525
United States,USA,Compensation of employees (current LCU),GC.XPN.COMP.CN,2010,394700000000.0
United States,USA,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,2010,45.5822538573765
United States,USA,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,2010,36.8675318205066
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,2010,100.0
United States,USA,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,2010,42337513.167
United States,USA,Contraceptive prevalence (% of women ages 15-49),SP.DYN.CONU.ZS,2010,76.4
United States,USA,"Contributing family workers, female (% of females employed)",SL.FAM.WORK.FE.ZS,2010,0.100000001490116
United States,USA,"Contributing family workers, male (% of males employed)",SL.FAM.WORK.MA.ZS,2010,0.100000001490116
United States,USA,"Contributing family workers, total (% of total employed)",SL.FAM.WORK.ZS,2010,0.100000001490116
United States,USA,Cost to export (US$ per container),IC.EXP.COST.CD,2010,1050.0
United States,USA,Cost to import (US$ per container),IC.IMP.COST.CD,2010,1315.0
United States,USA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,2010,105.47
United States,USA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,2010,-2.95343499880917
United States,USA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,2010,-441963000000.0
United States,USA,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,2010,90.2744979858398
United States,USA,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,2010,90.2744979858398
United States,USA,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,2010,89.0497207641602
United States,USA,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,2010,89.9120025634766
United States,USA,Customs and other import duties (% of tax revenue),GC.TAX.IMPT.ZS,2010,2.1666666666666696
United States,USA,Customs and other import duties (current LCU),GC.TAX.IMPT.CN,2010,28600000000.0
United States,USA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2010,8.0
United States,USA,DEC alternative conversion factor (LCU per US$),PA.NUS.ATLS,2010,1.0
United States,USA,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,2010,-11500000.0
United States,USA,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,2010,-11500000.0
United States,USA,Documents to export (number),IC.EXP.DOCS,2010,3.0
United States,USA,Documents to import (number),IC.IMP.DOCS,2010,5.0
United States,USA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2010,13394.0146067076
United States,USA,Electric power transmission and distribution losses (% of output),EG.ELC.LOSS.ZS,2010,5.99397614572078
United States,USA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,2010,45.797689898963206
United States,USA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2010,6.02307345175118
United States,USA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,2010,23.3758846028861
United States,USA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2010,19.2664814880734
United States,USA,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,2010,1.1043196983250099
United States,USA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,2010,70.27789420017429
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2010,4.0971165649103
United States,USA,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,2010,178403000000.0
United States,USA,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,2010,1.60000002384186
United States,USA,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,2010,0.800000011920928
United States,USA,"Employment in agriculture, male (% of male employment)",SL.AGR.EMPL.MA.ZS,2010,2.2999999523162797
United States,USA,Employment in industry (% of total employment),SL.IND.EMPL.ZS,2010,17.2000007629395
United States,USA,"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,2010,7.400000095367429
United States,USA,"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,2010,25.899999618530302
United States,USA,Employment in services (% of total employment),SL.SRV.EMPL.ZS,2010,81.1999969482422
United States,USA,"Employment in services, female (% of female employment)",SL.SRV.EMPL.FE.ZS,2010,91.9000015258789
United States,USA,"Employment in services, male (% of male employment)",SL.SRV.EMPL.MA.ZS,2010,71.6999969482422
United States,USA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,2010,52.5999984741211
United States,USA,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,2010,53.5999984741211
United States,USA,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,2010,62.5
United States,USA,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,2010,63.7000007629395
United States,USA,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,2010,57.4000015258789
United States,USA,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,2010,58.5
United States,USA,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,2010,41.4000015258789
United States,USA,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,2010,45.0999984741211
United States,USA,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,2010,41.0
United States,USA,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,2010,44.9000015258789
United States,USA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,2010,41.2000007629395
United States,USA,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,2010,45.0
United States,USA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2010,22.2075019285315
United States,USA,Energy intensity level of primary energy (MJ/$2011 PPP GDP),EG.EGY.PRIM.PP.KD,2010,6.081408860464599
United States,USA,Energy related methane emissions (% of total),EN.ATM.METH.EG.ZS,2010,40.2269653152035
United States,USA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2010,7161.51259845346
United States,USA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,2010,145.049754602894
United States,USA,"Enrolment in primary education, both sexes (number)",SE.PRM.ENRL,2010,24393002.0
United States,USA,"Enrolment in secondary education, both sexes (number)",SE.SEC.ENRL,2010,24192786.0
United States,USA,"Enrolment in secondary general, both sexes (number)",SE.SEC.ENRL.GC,2010,24192786.0
United States,USA,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,2010,13.037569999694801
United States,USA,Expenditure on primary as % of government expenditure on education (%),SE.XPD.PRIM.ZS,2010,32.4215812683105
United States,USA,Expenditure on secondary as % of government expenditure on education (%),SE.XPD.SECO.ZS,2010,35.416130065918004
United States,USA,Expenditure on tertiary as % of government expenditure on education (%),SE.XPD.TERT.ZS,2010,25.652889251709
United States,USA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,2010,25.885483199695898
United States,USA,Expense (current LCU),GC.XPN.TOTL.CN,2010,3873600000000.0
United States,USA,Export value index (2000 = 100),TX.VAL.MRCH.XD.WD,2010,163.5075545006
United States,USA,Export volume index (2000 = 100),TX.QTY.MRCH.XD.WD,2010,132.79771194149998
United States,USA,Exports as a capacity to import (constant LCU),NY.EXP.CAPM.KN,2010,1852335000000.0
United States,USA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,2010,12.3783009403936
United States,USA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2010,11.8945059379687
United States,USA,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,2010,1853600000000.0
United States,USA,Exports of goods and services (constant 2005 US$),NE.EXP.GNFS.KD,2010,1682739149621.46
United States,USA,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,2010,1852335000000.0
United States,USA,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,2010,1852335000000.0
United States,USA,Exports of goods and services (current US$),NE.EXP.GNFS.CD,2010,1852335000000.0
United States,USA,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,2010,2538513000000.0
United States,USA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,2010,-3.42585041323485
United States,USA,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,2010,-414063836600.0
United States,USA,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,2010,-512657000000.0
United States,USA,External balance on goods and services (current US$),NE.RSB.GNFS.CD,2010,-512657000000.0
United States,USA,"Female legislators, senior officials and managers (% of total)",SG.GEN.LSOM.ZS,2010,42.95061610469
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2010,1.931
United States,USA,Fertilizer consumption (% of fertilizer production),AG.CON.FERT.PT.ZS,2010,82.4384146017225
United States,USA,Fertilizer consumption (kilograms per hectare of arable land),AG.CON.FERT.ZS,2010,117.124415268249
United States,USA,Final consumption expenditure (constant 2005 US$),NE.CON.TOTL.KD,2010,11425242942726.3
United States,USA,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,2010,12724404500000.0
United States,USA,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,2010,12724404500000.0
United States,USA,Final consumption expenditure (current US$),NE.CON.TOTL.CD,2010,12724404500000.0
United States,USA,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,2010,85.03125289855129
United States,USA,"Final consumption expenditure, etc. (annual % growth)",NE.CON.TETC.KD.ZG,2010,1.59258787742189
United States,USA,"Final consumption expenditure, etc. (constant 2005 US$)",NE.CON.TETC.KD,2010,11416652510735.0
United States,USA,"Final consumption expenditure, etc. (constant LCU)",NE.CON.TETC.KN,2010,12724393000000.0
United States,USA,"Final consumption expenditure, etc. (current LCU)",NE.CON.TETC.CN,2010,12724393000000.0
United States,USA,"Final consumption expenditure, etc. (current US$)",NE.CON.TETC.CD,2010,12724393000000.0
United States,USA,Fixed broadband subscriptions,IT.NET.BBND,2010,84522000.0
United States,USA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,2010,27.0689449698552
United States,USA,Fixed telephone subscriptions,IT.MLT.MAIN,2010,149652000.0
United States,USA,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,2010,47.927424252014504
United States,USA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2010,9.83103126024807
United States,USA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,2010,4.97414548597286
United States,USA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,2010,109.94
United States,USA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,2010,95231000000.0
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2010,1.73307640307258
United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2010,259344000000.0
United States,USA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.GD.ZS,2010,2.36946127776027
United States,USA,Forest area (% of land area),AG.LND.FRST.ZS,2010,33.7494069366007
United States,USA,Forest area (sq. km),AG.LND.FRST.K2,2010,3040220.0
United States,USA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,2010,0.11075701047742299
United States,USA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2010,84.14449790996571
United States,USA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2010,7.104644332798441
United States,USA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,2010,18.5260337197045
United States,USA,GDP (constant LCU),NY.GDP.MKTP.KN,2010,14964372000000.0
United States,USA,GDP (current LCU),NY.GDP.MKTP.CN,2010,14964372000000.0
United States,USA,GDP at market prices (constant 2005 US$),NY.GDP.MKTP.KD,2010,13599258090661.7
United States,USA,GDP at market prices (current US$),NY.GDP.MKTP.CD,2010,14964372000000.0
United States,USA,GDP deflator (base year varies by country),NY.GDP.DEFL.ZS,2010,100.0
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2010,2.53192061616315
United States,USA,GDP per capita (constant 2005 US$),NY.GDP.PCAP.KD,2010,43961.1684770664
United States,USA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2010,48374.056456596605
United States,USA,GDP per capita (current LCU),NY.GDP.PCAP.CN,2010,48374.056456596605
